,apelido,clube_id,clube_nome,jogador_id,posicao_id,posicao_nome,status_id,status_nome,scout,rodada,pontos,preco,variacao,media
3365,Marcelo Benevenuto,263,Botafogo,95638,3,Zagueiro,7,Provável,"{'CA': 2, 'DS': 16, 'FC': 4, 'FD': 1, 'FF': 4, 'FS': 7, 'PI': 30, 'SG': 3}",6,0.6,5.63,-0.02,1.6
3366,Marcelo Benevenuto,263,Botafogo,95638,3,Zagueiro,7,Provável,"{'CA': 2, 'DS': 16, 'FC': 4, 'FD': 1, 'FF': 4, 'FS': 7, 'PI': 30, 'SG': 3}",7,7.3,7.06,1.43,2.55
3367,Marcelo Benevenuto,263,Botafogo,95638,3,Zagueiro,7,Provável,"{'CA': 2, 'DS': 16, 'FC': 4, 'FD': 1, 'FF': 4, 'FS': 7, 'PI': 30, 'SG': 3}",8,0.0,5.99,-1.07,2.19
3368,Marcelo Benevenuto,263,Botafogo,95638,3,Zagueiro,7,Provável,"{'CA': 2, 'DS': 16, 'FC': 4, 'FD': 1, 'FF': 4, 'FS': 7, 'PI': 30, 'SG': 3}",9,5.4,7.06,1.07,2.59
3369,Marcelo Benevenuto,263,Botafogo,95638,3,Zagueiro,7,Provável,"{'CA': 2, 'DS': 16, 'FC': 4, 'FD': 1, 'FF': 4, 'FS': 7, 'PI': 30, 'SG': 3}",10,1.7,6.55,-0.51,2.49
3370,Marcelo Benevenuto,263,Botafogo,95638,3,Zagueiro,7,Provável,"{'CA': 2, 'DS': 16, 'FC': 4, 'FD': 1, 'FF': 4, 'FS': 7, 'PI': 30, 'SG': 3}",11,7.5,7.63,1.08,2.99
3371,Marcelo Benevenuto,263,Botafogo,95638,3,Zagueiro,7,Provável,"{'CA': 2, 'DS': 16, 'FC': 4, 'FD': 1, 'FF': 4, 'FS': 7, 'PI': 30, 'SG': 3}",12,,,,
3372,Rhuan,263,Botafogo,102958,5,Atacante,6,Nulo,"{'A': 1, 'DS': 3, 'FC': 2, 'FD': 1, 'FF': 2, 'FS': 10, 'I': 1, 'PI': 18}",1,0.0,2.0,0.0,0.0
3373,Rhuan,263,Botafogo,102958,5,Atacante,6,Nulo,"{'A': 1, 'DS': 3, 'FC': 2, 'FD': 1, 'FF': 2, 'FS': 10, 'I': 1, 'PI': 18}",2,0.8,1.83,-0.17,0.8
3374,Rhuan,263,Botafogo,102958,5,Atacante,6,Nulo,"{'A': 1, 'DS': 3, 'FC': 2, 'FD': 1, 'FF': 2, 'FS': 10, 'I': 1, 'PI': 18}",3,-0.1,1.54,-0.29,0.35
3375,Rhuan,263,Botafogo,102958,5,Atacante,6,Nulo,"{'A': 1, 'DS': 3, 'FC': 2, 'FD': 1, 'FF': 2, 'FS': 10, 'I': 1, 'PI': 18}",4,0.5,1.6,0.06,0.4
3376,Rhuan,263,Botafogo,102958,5,Atacante,6,Nulo,"{'A': 1, 'DS': 3, 'FC': 2, 'FD': 1, 'FF': 2, 'FS': 10, 'I': 1, 'PI': 18}",5,-0.1,1.43,-0.17,0.28
3377,Rhuan,263,Botafogo,102958,5,Atacante,6,Nulo,"{'A': 1, 'DS': 3, 'FC': 2, 'FD': 1, 'FF': 2, 'FS': 10, 'I': 1, 'PI': 18}",6,0.6,1.54,0.11,0.34
3378,Rhuan,263,Botafogo,102958,5,Atacante,6,Nulo,"{'A': 1, 'DS': 3, 'FC': 2, 'FD': 1, 'FF': 2, 'FS': 10, 'I': 1, 'PI': 18}",7,0.0,1.54,0.0,0.34
3379,Rhuan,263,Botafogo,102958,5,Atacante,6,Nulo,"{'A': 1, 'DS': 3, 'FC': 2, 'FD': 1, 'FF': 2, 'FS': 10, 'I': 1, 'PI': 18}",8,5.5,2.66,1.12,1.2
3380,Rhuan,263,Botafogo,102958,5,Atacante,6,Nulo,"{'A': 1, 'DS': 3, 'FC': 2, 'FD': 1, 'FF': 2, 'FS': 10, 'I': 1, 'PI': 18}",9,2.2,2.35,-0.31,1.34
3381,Rhuan,263,Botafogo,102958,5,Atacante,6,Nulo,"{'A': 1, 'DS': 3, 'FC': 2, 'FD': 1, 'FF': 2, 'FS': 10, 'I': 1, 'PI': 18}",10,1.4,2.31,-0.04,1.35
3382,Rhuan,263,Botafogo,102958,5,Atacante,6,Nulo,"{'A': 1, 'DS': 3, 'FC': 2, 'FD': 1, 'FF': 2, 'FS': 10, 'I': 1, 'PI': 18}",11,1.7,2.38,0.07,1.39
3383,Rhuan,263,Botafogo,102958,5,Atacante,6,Nulo,"{'A': 1, 'DS': 3, 'FC': 2, 'FD': 1, 'FF': 2, 'FS': 10, 'I': 1, 'PI': 18}",12,,,,
3384,Barrandeguy,263,Botafogo,91736,2,Lateral,6,Nulo,"{'CA': 2, 'DS': 12, 'FC': 3, 'FS': 5, 'PI': 43, 'SG': 2}",1,0.0,2.0,0.0,0.0
3385,Barrandeguy,263,Botafogo,91736,2,Lateral,6,Nulo,"{'CA': 2, 'DS': 12, 'FC': 3, 'FS': 5, 'PI': 43, 'SG': 2}",2,1.3,2.06,0.06,1.3
3386,Barrandeguy,263,Botafogo,91736,2,Lateral,6,Nulo,"{'CA': 2, 'DS': 12, 'FC': 3, 'FS': 5, 'PI': 43, 'SG': 2}",3,6.6,4.05,1.99,3.95
3387,Barrandeguy,263,Botafogo,91736,2,Lateral,6,Nulo,"{'CA': 2, 'DS': 12, 'FC': 3, 'FS': 5, 'PI': 43, 'SG': 2}",4,-1.1,2.88,-1.17,2.27
3388,Barrandeguy,263,Botafogo,91736,2,Lateral,6,Nulo,"{'CA': 2, 'DS': 12, 'FC': 3, 'FS': 5, 'PI': 43, 'SG': 2}",5,-1.8,2.4,-0.48,1.25
3389,Barrandeguy,263,Botafogo,91736,2,Lateral,6,Nulo,"{'CA': 2, 'DS': 12, 'FC': 3, 'FS': 5, 'PI': 43, 'SG': 2}",6,3.7,3.48,1.08,1.74
3390,Barrandeguy,263,Botafogo,91736,2,Lateral,6,Nulo,"{'CA': 2, 'DS': 12, 'FC': 3, 'FS': 5, 'PI': 43, 'SG': 2}",7,0.0,3.48,0.0,1.74
3391,Barrandeguy,263,Botafogo,91736,2,Lateral,6,Nulo,"{'CA': 2, 'DS': 12, 'FC': 3, 'FS': 5, 'PI': 43, 'SG': 2}",8,0.0,3.48,0.0,1.74
3392,Barrandeguy,263,Botafogo,91736,2,Lateral,6,Nulo,"{'CA': 2, 'DS': 12, 'FC': 3, 'FS': 5, 'PI': 43, 'SG': 2}",9,0.0,3.48,0.0,1.74
3393,Barrandeguy,263,Botafogo,91736,2,Lateral,6,Nulo,"{'CA': 2, 'DS': 12, 'FC': 3, 'FS': 5, 'PI': 43, 'SG': 2}",10,1.1,3.13,-0.35,1.63
3394,Barrandeguy,263,Botafogo,91736,2,Lateral,6,Nulo,"{'CA': 2, 'DS': 12, 'FC': 3, 'FS': 5, 'PI': 43, 'SG': 2}",11,4.9,3.88,0.75,2.1
3395,Barrandeguy,263,Botafogo,91736,2,Lateral,6,Nulo,"{'CA': 2, 'DS': 12, 'FC': 3, 'FS': 5, 'PI': 43, 'SG': 2}",12,,,,
3396,Luis Henrique ,263,Botafogo,105049,5,Atacante,6,Nulo,"{'DS': 3, 'FC': 2, 'FD': 8, 'FF': 3, 'FS': 4, 'I': 3, 'PI': 40}",1,0.0,5.0,0.0,0.0
3397,Luis Henrique ,263,Botafogo,105049,5,Atacante,6,Nulo,"{'DS': 3, 'FC': 2, 'FD': 8, 'FF': 3, 'FS': 4, 'I': 3, 'PI': 40}",2,0.4,3.87,-1.13,0.4
3398,Luis Henrique ,263,Botafogo,105049,5,Atacante,6,Nulo,"{'DS': 3, 'FC': 2, 'FD': 8, 'FF': 3, 'FS': 4, 'I': 3, 'PI': 40}",3,1.4,3.86,-0.01,0.9
3399,Luis Henrique ,263,Botafogo,105049,5,Atacante,6,Nulo,"{'DS': 3, 'FC': 2, 'FD': 8, 'FF': 3, 'FS': 4, 'I': 3, 'PI': 40}",4,3.5,4.5,0.64,1.77
3400,Luis Henrique ,263,Botafogo,105049,5,Atacante,6,Nulo,"{'DS': 3, 'FC': 2, 'FD': 8, 'FF': 3, 'FS': 4, 'I': 3, 'PI': 40}",5,1.0,4.15,-0.35,1.58
3401,Luis Henrique ,263,Botafogo,105049,5,Atacante,6,Nulo,"{'DS': 3, 'FC': 2, 'FD': 8, 'FF': 3, 'FS': 4, 'I': 3, 'PI': 40}",6,0.0,4.15,0.0,1.58
3402,Luis Henrique ,263,Botafogo,105049,5,Atacante,6,Nulo,"{'DS': 3, 'FC': 2, 'FD': 8, 'FF': 3, 'FS': 4, 'I': 3, 'PI': 40}",7,4.2,4.76,0.61,2.1
3403,Luis Henrique ,263,Botafogo,105049,5,Atacante,6,Nulo,"{'DS': 3, 'FC': 2, 'FD': 8, 'FF': 3, 'FS': 4, 'I': 3, 'PI': 40}",8,0.0,4.76,0.0,2.1
3404,Luis Henrique ,263,Botafogo,105049,5,Atacante,6,Nulo,"{'DS': 3, 'FC': 2, 'FD': 8, 'FF': 3, 'FS': 4, 'I': 3, 'PI': 40}",9,0.0,4.76,0.0,2.1
3405,Luis Henrique ,263,Botafogo,105049,5,Atacante,6,Nulo,"{'DS': 3, 'FC': 2, 'FD': 8, 'FF': 3, 'FS': 4, 'I': 3, 'PI': 40}",10,0.0,4.76,0.0,2.1
3406,Luis Henrique ,263,Botafogo,105049,5,Atacante,6,Nulo,"{'DS': 3, 'FC': 2, 'FD': 8, 'FF': 3, 'FS': 4, 'I': 3, 'PI': 40}",11,0.0,4.76,0.0,2.1
3407,Luis Henrique ,263,Botafogo,105049,5,Atacante,6,Nulo,"{'DS': 3, 'FC': 2, 'FD': 8, 'FF': 3, 'FS': 4, 'I': 3, 'PI': 40}",12,,,,
3408,Miguel,266,Fluminense,105612,4,Meia,6,Nulo,"{'DS': 1, 'FC': 1, 'FS': 1, 'PI': 3}",1,0.3,2.39,-0.61,0.3
3409,Miguel,266,Fluminense,105612,4,Meia,6,Nulo,"{'DS': 1, 'FC': 1, 'FS': 1, 'PI': 3}",2,0.0,2.39,0.0,0.3
3410,Miguel,266,Fluminense,105612,4,Meia,6,Nulo,"{'DS': 1, 'FC': 1, 'FS': 1, 'PI': 3}",3,0.0,2.39,0.0,0.3
3411,Miguel,266,Fluminense,105612,4,Meia,6,Nulo,"{'DS': 1, 'FC': 1, 'FS': 1, 'PI': 3}",4,0.0,2.39,0.0,0.3
3412,Miguel,266,Fluminense,105612,4,Meia,6,Nulo,"{'DS': 1, 'FC': 1, 'FS': 1, 'PI': 3}",5,0.0,2.39,0.0,0.3
3413,Miguel,266,Fluminense,105612,4,Meia,6,Nulo,"{'DS': 1, 'FC': 1, 'FS': 1, 'PI': 3}",6,0.0,2.39,0.0,0.3
3414,Miguel,266,Fluminense,105612,4,Meia,6,Nulo,"{'DS': 1, 'FC': 1, 'FS': 1, 'PI': 3}",7,0.0,2.39,0.0,0.3
3415,Miguel,266,Fluminense,105612,4,Meia,6,Nulo,"{'DS': 1, 'FC': 1, 'FS': 1, 'PI': 3}",8,0.0,2.39,0.0,0.3
3416,Miguel,266,Fluminense,105612,4,Meia,6,Nulo,"{'DS': 1, 'FC': 1, 'FS': 1, 'PI': 3}",9,0.0,2.39,0.0,0.3
3417,Miguel,266,Fluminense,105612,4,Meia,6,Nulo,"{'DS': 1, 'FC': 1, 'FS': 1, 'PI': 3}",10,0.0,2.39,0.0,0.3
3418,Miguel,266,Fluminense,105612,4,Meia,6,Nulo,"{'DS': 1, 'FC': 1, 'FS': 1, 'PI': 3}",11,0.4,1.92,-0.47,0.35
3419,Miguel,266,Fluminense,105612,4,Meia,6,Nulo,"{'DS': 1, 'FC': 1, 'FS': 1, 'PI': 3}",12,,,,
3420,Matheus Nascimento,263,Botafogo,109114,5,Atacante,6,Nulo,{'FC': 1},1,0.0,1.0,0.0,0.0
3421,Matheus Nascimento,263,Botafogo,109114,5,Atacante,6,Nulo,{'FC': 1},2,0.0,1.0,0.0,0.0
3422,Matheus Nascimento,263,Botafogo,109114,5,Atacante,6,Nulo,{'FC': 1},3,0.0,1.0,0.0,0.0
3423,Matheus Nascimento,263,Botafogo,109114,5,Atacante,6,Nulo,{'FC': 1},4,0.0,1.0,0.0,0.0
3424,Matheus Nascimento,263,Botafogo,109114,5,Atacante,6,Nulo,{'FC': 1},5,0.0,1.0,0.0,0.0
3425,Matheus Nascimento,263,Botafogo,109114,5,Atacante,6,Nulo,{'FC': 1},6,0.0,1.0,0.0,0.0
3426,Matheus Nascimento,263,Botafogo,109114,5,Atacante,6,Nulo,{'FC': 1},7,0.0,1.0,0.0,0.0
3427,Matheus Nascimento,263,Botafogo,109114,5,Atacante,6,Nulo,{'FC': 1},8,-0.5,0.77,-0.23,-0.5
3428,Matheus Nascimento,263,Botafogo,109114,5,Atacante,6,Nulo,{'FC': 1},9,0.0,0.77,0.0,-0.5
3429,Matheus Nascimento,263,Botafogo,109114,5,Atacante,6,Nulo,{'FC': 1},10,0.0,0.77,0.0,-0.5
3430,Matheus Nascimento,263,Botafogo,109114,5,Atacante,6,Nulo,{'FC': 1},11,0.0,0.77,0.0,-0.5
3431,Matheus Nascimento,263,Botafogo,109114,5,Atacante,6,Nulo,{'FC': 1},12,,,,
3432,Bruno Pacheco,354,Ceará,90061,2,Lateral,7,Provável,"{'A': 1, 'CV': 1, 'DS': 21, 'FC': 16, 'FS': 10, 'PI': 75, 'SG': 4}",1,3.0,7.25,0.25,3.0
3433,Bruno Pacheco,354,Ceará,90061,2,Lateral,7,Provável,"{'A': 1, 'CV': 1, 'DS': 21, 'FC': 16, 'FS': 10, 'PI': 75, 'SG': 4}",2,0.0,7.25,0.0,3.0
3434,Bruno Pacheco,354,Ceará,90061,2,Lateral,7,Provável,"{'A': 1, 'CV': 1, 'DS': 21, 'FC': 16, 'FS': 10, 'PI': 75, 'SG': 4}",3,0.0,5.97,-1.28,1.5
3435,Bruno Pacheco,354,Ceará,90061,2,Lateral,7,Provável,"{'A': 1, 'CV': 1, 'DS': 21, 'FC': 16, 'FS': 10, 'PI': 75, 'SG': 4}",4,3.1,6.49,0.52,2.03
3436,Bruno Pacheco,354,Ceará,90061,2,Lateral,7,Provável,"{'A': 1, 'CV': 1, 'DS': 21, 'FC': 16, 'FS': 10, 'PI': 75, 'SG': 4}",5,5.7,7.36,0.87,2.95
3437,Bruno Pacheco,354,Ceará,90061,2,Lateral,7,Provável,"{'A': 1, 'CV': 1, 'DS': 21, 'FC': 16, 'FS': 10, 'PI': 75, 'SG': 4}",6,8.4,8.53,1.17,4.04
3438,Bruno Pacheco,354,Ceará,90061,2,Lateral,7,Provável,"{'A': 1, 'CV': 1, 'DS': 21, 'FC': 16, 'FS': 10, 'PI': 75, 'SG': 4}",7,5.9,8.54,0.01,4.35
3439,Bruno Pacheco,354,Ceará,90061,2,Lateral,7,Provável,"{'A': 1, 'CV': 1, 'DS': 21, 'FC': 16, 'FS': 10, 'PI': 75, 'SG': 4}",8,-5.6,6.36,-2.18,2.93
3440,Bruno Pacheco,354,Ceará,90061,2,Lateral,7,Provável,"{'A': 1, 'CV': 1, 'DS': 21, 'FC': 16, 'FS': 10, 'PI': 75, 'SG': 4}",9,0.0,6.36,0.0,2.93
3441,Bruno Pacheco,354,Ceará,90061,2,Lateral,7,Provável,"{'A': 1, 'CV': 1, 'DS': 21, 'FC': 16, 'FS': 10, 'PI': 75, 'SG': 4}",10,4.4,7.74,1.38,3.11
3442,Bruno Pacheco,354,Ceará,90061,2,Lateral,7,Provável,"{'A': 1, 'CV': 1, 'DS': 21, 'FC': 16, 'FS': 10, 'PI': 75, 'SG': 4}",11,5.6,8.01,0.27,3.39
3443,Bruno Pacheco,354,Ceará,90061,2,Lateral,7,Provável,"{'A': 1, 'CV': 1, 'DS': 21, 'FC': 16, 'FS': 10, 'PI': 75, 'SG': 4}",12,,,,
3444,Praxedes,285,Internacional,107744,4,Meia,6,Nulo,"{'CA': 3, 'DS': 4, 'FC': 8, 'FF': 3, 'FS': 1, 'PI': 27}",1,-1.9,0.72,-1.28,-1.9
3445,Praxedes,285,Internacional,107744,4,Meia,6,Nulo,"{'CA': 3, 'DS': 4, 'FC': 8, 'FF': 3, 'FS': 1, 'PI': 27}",2,0.0,0.72,0.0,-1.9
3446,Praxedes,285,Internacional,107744,4,Meia,6,Nulo,"{'CA': 3, 'DS': 4, 'FC': 8, 'FF': 3, 'FS': 1, 'PI': 27}",3,0.0,0.72,0.0,-1.9
3447,Praxedes,285,Internacional,107744,4,Meia,6,Nulo,"{'CA': 3, 'DS': 4, 'FC': 8, 'FF': 3, 'FS': 1, 'PI': 27}",4,0.7,0.75,0.03,-0.6
3448,Praxedes,285,Internacional,107744,4,Meia,6,Nulo,"{'CA': 3, 'DS': 4, 'FC': 8, 'FF': 3, 'FS': 1, 'PI': 27}",5,0.0,0.75,0.0,-0.6
3449,Praxedes,285,Internacional,107744,4,Meia,6,Nulo,"{'CA': 3, 'DS': 4, 'FC': 8, 'FF': 3, 'FS': 1, 'PI': 27}",6,0.0,0.75,0.0,-0.6
3450,Praxedes,285,Internacional,107744,4,Meia,6,Nulo,"{'CA': 3, 'DS': 4, 'FC': 8, 'FF': 3, 'FS': 1, 'PI': 27}",7,-1.7,0.76,0.01,-0.97
3451,Praxedes,285,Internacional,107744,4,Meia,6,Nulo,"{'CA': 3, 'DS': 4, 'FC': 8, 'FF': 3, 'FS': 1, 'PI': 27}",8,0.0,0.76,0.0,-0.97
3452,Praxedes,285,Internacional,107744,4,Meia,6,Nulo,"{'CA': 3, 'DS': 4, 'FC': 8, 'FF': 3, 'FS': 1, 'PI': 27}",9,0.0,0.76,0.0,-0.97
3453,Praxedes,285,Internacional,107744,4,Meia,6,Nulo,"{'CA': 3, 'DS': 4, 'FC': 8, 'FF': 3, 'FS': 1, 'PI': 27}",10,-2.9,0.77,0.01,-1.45
3454,Praxedes,285,Internacional,107744,4,Meia,6,Nulo,"{'CA': 3, 'DS': 4, 'FC': 8, 'FF': 3, 'FS': 1, 'PI': 27}",11,0.0,0.77,0.0,-1.45
3455,Praxedes,285,Internacional,107744,4,Meia,6,Nulo,"{'CA': 3, 'DS': 4, 'FC': 8, 'FF': 3, 'FS': 1, 'PI': 27}",12,,,,
3456,William Oliveira,354,Ceará,94297,4,Meia,5,Contundido,"{'CA': 3, 'DS': 7, 'FC': 8, 'FF': 3, 'FS': 8, 'PI': 8}",1,0.0,3.0,0.0,0.0
3457,William Oliveira,354,Ceará,94297,4,Meia,5,Contundido,"{'CA': 3, 'DS': 7, 'FC': 8, 'FF': 3, 'FS': 8, 'PI': 8}",2,1.2,2.75,-0.25,1.2
3458,William Oliveira,354,Ceará,94297,4,Meia,5,Contundido,"{'CA': 3, 'DS': 7, 'FC': 8, 'FF': 3, 'FS': 8, 'PI': 8}",3,-0.4,2.23,-0.52,0.4
3459,William Oliveira,354,Ceará,94297,4,Meia,5,Contundido,"{'CA': 3, 'DS': 7, 'FC': 8, 'FF': 3, 'FS': 8, 'PI': 8}",4,0.0,2.23,0.0,0.4
3460,William Oliveira,354,Ceará,94297,4,Meia,5,Contundido,"{'CA': 3, 'DS': 7, 'FC': 8, 'FF': 3, 'FS': 8, 'PI': 8}",5,-0.6,1.86,-0.37,0.07
3461,William Oliveira,354,Ceará,94297,4,Meia,5,Contundido,"{'CA': 3, 'DS': 7, 'FC': 8, 'FF': 3, 'FS': 8, 'PI': 8}",6,0.0,1.86,0.0,0.07
3462,William Oliveira,354,Ceará,94297,4,Meia,5,Contundido,"{'CA': 3, 'DS': 7, 'FC': 8, 'FF': 3, 'FS': 8, 'PI': 8}",7,1.4,2.1,0.24,0.4
3463,William Oliveira,354,Ceará,94297,4,Meia,5,Contundido,"{'CA': 3, 'DS': 7, 'FC': 8, 'FF': 3, 'FS': 8, 'PI': 8}",8,0.0,2.1,0.0,0.4
3464,William Oliveira,354,Ceará,94297,4,Meia,5,Contundido,"{'CA': 3, 'DS': 7, 'FC': 8, 'FF': 3, 'FS': 8, 'PI': 8}",9,-0.8,1.68,-0.42,0.16
3465,William Oliveira,354,Ceará,94297,4,Meia,5,Contundido,"{'CA': 3, 'DS': 7, 'FC': 8, 'FF': 3, 'FS': 8, 'PI': 8}",10,0.0,1.68,0.0,0.16
3466,William Oliveira,354,Ceará,94297,4,Meia,5,Contundido,"{'CA': 3, 'DS': 7, 'FC': 8, 'FF': 3, 'FS': 8, 'PI': 8}",11,1.8,2.05,0.37,0.43
3467,William Oliveira,354,Ceará,94297,4,Meia,5,Contundido,"{'CA': 3, 'DS': 7, 'FC': 8, 'FF': 3, 'FS': 8, 'PI': 8}",12,,,,
3468,Caio Alexandre,263,Botafogo,106323,4,Meia,7,Provável,"{'CA': 4, 'DS': 15, 'FC': 12, 'FF': 3, 'FS': 16, 'G': 1, 'I': 1, 'PI': 40}",1,0.0,5.0,0.0,0.0
3469,Caio Alexandre,263,Botafogo,106323,4,Meia,7,Provável,"{'CA': 4, 'DS': 15, 'FC': 12, 'FF': 3, 'FS': 16, 'G': 1, 'I': 1, 'PI': 40}",2,2.4,4.76,-0.24,2.4
3470,Caio Alexandre,263,Botafogo,106323,4,Meia,7,Provável,"{'CA': 4, 'DS': 15, 'FC': 12, 'FF': 3, 'FS': 16, 'G': 1, 'I': 1, 'PI': 40}",3,-0.9,3.78,-0.98,0.75
3471,Caio Alexandre,263,Botafogo,106323,4,Meia,7,Provável,"{'CA': 4, 'DS': 15, 'FC': 12, 'FF': 3, 'FS': 16, 'G': 1, 'I': 1, 'PI': 40}",4,11.6,7.08,3.3,4.37
3472,Caio Alexandre,263,Botafogo,106323,4,Meia,7,Provável,"{'CA': 4, 'DS': 15, 'FC': 12, 'FF': 3, 'FS': 16, 'G': 1, 'I': 1, 'PI': 40}",5,-1.8,4.97,-2.11,2.83
3473,Caio Alexandre,263,Botafogo,106323,4,Meia,7,Provável,"{'CA': 4, 'DS': 15, 'FC': 12, 'FF': 3, 'FS': 16, 'G': 1, 'I': 1, 'PI': 40}",6,-1.1,4.75,-0.22,2.04
3474,Caio Alexandre,263,Botafogo,106323,4,Meia,7,Provável,"{'CA': 4, 'DS': 15, 'FC': 12, 'FF': 3, 'FS': 16, 'G': 1, 'I': 1, 'PI': 40}",7,0.0,4.75,0.0,2.04
3475,Caio Alexandre,263,Botafogo,106323,4,Meia,7,Provável,"{'CA': 4, 'DS': 15, 'FC': 12, 'FF': 3, 'FS': 16, 'G': 1, 'I': 1, 'PI': 40}",8,4.2,5.61,0.86,2.4
3476,Caio Alexandre,263,Botafogo,106323,4,Meia,7,Provável,"{'CA': 4, 'DS': 15, 'FC': 12, 'FF': 3, 'FS': 16, 'G': 1, 'I': 1, 'PI': 40}",9,2.8,5.54,-0.07,2.46
3477,Caio Alexandre,263,Botafogo,106323,4,Meia,7,Provável,"{'CA': 4, 'DS': 15, 'FC': 12, 'FF': 3, 'FS': 16, 'G': 1, 'I': 1, 'PI': 40}",10,-0.8,4.87,-0.67,2.05
3478,Caio Alexandre,263,Botafogo,106323,4,Meia,7,Provável,"{'CA': 4, 'DS': 15, 'FC': 12, 'FF': 3, 'FS': 16, 'G': 1, 'I': 1, 'PI': 40}",11,-1.5,4.49,-0.38,1.66
3479,Caio Alexandre,263,Botafogo,106323,4,Meia,7,Provável,"{'CA': 4, 'DS': 15, 'FC': 12, 'FF': 3, 'FS': 16, 'G': 1, 'I': 1, 'PI': 40}",12,,,,
3480,Marcinho,263,Botafogo,93797,2,Lateral,6,Nulo,{},1,0.0,6.0,0.0,0.0
3481,Marcinho,263,Botafogo,93797,2,Lateral,6,Nulo,{},2,0.0,6.0,0.0,0.0
3482,Marcinho,263,Botafogo,93797,2,Lateral,6,Nulo,{},3,0.0,6.0,0.0,0.0
3483,Marcinho,263,Botafogo,93797,2,Lateral,6,Nulo,{},4,0.0,6.0,0.0,0.0
3484,Marcinho,263,Botafogo,93797,2,Lateral,6,Nulo,{},5,0.0,6.0,0.0,0.0
3485,Marcinho,263,Botafogo,93797,2,Lateral,6,Nulo,{},6,0.0,6.0,0.0,0.0
3486,Marcinho,263,Botafogo,93797,2,Lateral,6,Nulo,{},7,0.0,6.0,0.0,0.0
3487,Marcinho,263,Botafogo,93797,2,Lateral,6,Nulo,{},8,0.0,6.0,0.0,0.0
3488,Marcinho,263,Botafogo,93797,2,Lateral,6,Nulo,{},9,0.0,6.0,0.0,0.0
3489,Marcinho,263,Botafogo,93797,2,Lateral,6,Nulo,{},10,0.0,6.0,0.0,0.0
3490,Marcinho,263,Botafogo,93797,2,Lateral,6,Nulo,{},11,0.0,6.0,0.0,0.0
3491,Marcinho,263,Botafogo,93797,2,Lateral,6,Nulo,{},12,,,,
3492,Lucas Barros,263,Botafogo,104650,2,Lateral,6,Nulo,{},1,0.0,2.0,0.0,0.0
3493,Lucas Barros,263,Botafogo,104650,2,Lateral,6,Nulo,{},2,0.0,2.0,0.0,0.0
3494,Lucas Barros,263,Botafogo,104650,2,Lateral,6,Nulo,{},3,0.0,2.0,0.0,0.0
3495,Lucas Barros,263,Botafogo,104650,2,Lateral,6,Nulo,{},4,0.0,2.0,0.0,0.0
3496,Lucas Barros,263,Botafogo,104650,2,Lateral,6,Nulo,{},5,0.0,2.0,0.0,0.0
3497,Lucas Barros,263,Botafogo,104650,2,Lateral,6,Nulo,{},6,0.0,2.0,0.0,0.0
3498,Lucas Barros,263,Botafogo,104650,2,Lateral,6,Nulo,{},7,0.0,2.0,0.0,0.0
3499,Lucas Barros,263,Botafogo,104650,2,Lateral,6,Nulo,{},8,0.0,2.0,0.0,0.0
3500,Lucas Barros,263,Botafogo,104650,2,Lateral,6,Nulo,{},9,0.0,2.0,0.0,0.0
3501,Lucas Barros,263,Botafogo,104650,2,Lateral,6,Nulo,{},10,0.0,2.0,0.0,0.0
3502,Lucas Barros,263,Botafogo,104650,2,Lateral,6,Nulo,{},11,0.0,2.0,0.0,0.0
3503,Lucas Barros,263,Botafogo,104650,2,Lateral,6,Nulo,{},12,,,,
3504,Lima,354,Ceará,96340,4,Meia,6,Nulo,"{'CA': 3, 'DS': 9, 'FC': 6, 'FD': 2, 'FS': 11, 'G': 1, 'I': 1, 'PI': 23}",1,1.7,5.58,-0.42,1.7
3505,Lima,354,Ceará,96340,4,Meia,6,Nulo,"{'CA': 3, 'DS': 9, 'FC': 6, 'FD': 2, 'FS': 11, 'G': 1, 'I': 1, 'PI': 23}",2,0.0,5.58,0.0,1.7
3506,Lima,354,Ceará,96340,4,Meia,6,Nulo,"{'CA': 3, 'DS': 9, 'FC': 6, 'FD': 2, 'FS': 11, 'G': 1, 'I': 1, 'PI': 23}",3,2.8,5.45,-0.13,2.25
3507,Lima,354,Ceará,96340,4,Meia,6,Nulo,"{'CA': 3, 'DS': 9, 'FC': 6, 'FD': 2, 'FS': 11, 'G': 1, 'I': 1, 'PI': 23}",4,-1.3,4.43,-1.02,1.07
3508,Lima,354,Ceará,96340,4,Meia,6,Nulo,"{'CA': 3, 'DS': 9, 'FC': 6, 'FD': 2, 'FS': 11, 'G': 1, 'I': 1, 'PI': 23}",5,0.0,4.43,0.0,1.07
3509,Lima,354,Ceará,96340,4,Meia,6,Nulo,"{'CA': 3, 'DS': 9, 'FC': 6, 'FD': 2, 'FS': 11, 'G': 1, 'I': 1, 'PI': 23}",6,7.5,6.09,1.66,2.68
3510,Lima,354,Ceará,96340,4,Meia,6,Nulo,"{'CA': 3, 'DS': 9, 'FC': 6, 'FD': 2, 'FS': 11, 'G': 1, 'I': 1, 'PI': 23}",7,0.0,6.09,0.0,2.68
3511,Lima,354,Ceará,96340,4,Meia,6,Nulo,"{'CA': 3, 'DS': 9, 'FC': 6, 'FD': 2, 'FS': 11, 'G': 1, 'I': 1, 'PI': 23}",8,-0.3,4.89,-1.2,2.08
